Suburb;Address;Rooms;Type;Price;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;Regionname
Armadale;538a Orrong Rd;3;t;1586000.0;6.3;3143.0;2.0;2.0;2.0;246.0;Southern Metropolitan
Armadale;18/41 Kooyong Rd;2;u;645000.0;6.3;3143.0;3.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;10 William St;1;h;1435000.0;6.3;3143.0;2.0;2.0;1.0;144.0;Southern Metropolitan
Armadale;15/405 Dandenong Rd;1;u;280000.0;6.3;3143.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;1/2 Armadale St;1;u;400000.0;6.3;3143.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;4/20 Mercer Rd;2;h;1780000.0;6.3;3143.0;2.0;2.0;2.0;0.0;Southern Metropolitan
Armadale;8/58 Sutherland Rd;2;u;592500.0;6.3;3143.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;40 New St;2;h;1210000.0;6.3;3143.0;2.0;1.0;0.0;249.0;Southern Metropolitan
Armadale;35 Northcote Rd;4;h;2801000.0;6.3;3143.0;4.0;2.0;2.0;624.0;Southern Metropolitan
Armadale;7/53 Wattletree Rd;1;u;390000.0;6.3;3143.0;1.0;1.0;0.0;881.0;Southern Metropolitan
Armadale;791 High St;3;h;1800000.0;6.3;3143.0;3.0;2.0;2.0;405.0;Southern Metropolitan
Armadale;25 Llaneast St;4;h;2200000.0;6.3;3143.0;4.0;1.0;2.0;495.0;Southern Metropolitan
Armadale;8/569 Orrong Rd;1;u;324000.0;6.3;3143.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;367 Dandenong Rd;6;h;5525000.0;6.3;3143.0;5.0;3.0;4.0;1491.0;Southern Metropolitan
Armadale;34a Rose St;2;h;1125000.0;6.3;3143.0;3.0;1.0;2.0;169.0;Southern Metropolitan
Armadale;42 Rose St;3;h;2250000.0;6.3;3143.0;3.0;3.0;1.0;301.0;Southern Metropolitan
Armadale;12 Auburn Gr;3;h;2360000.0;6.3;3143.0;3.0;2.0;0.0;336.0;Southern Metropolitan
Armadale;31 Hume St;2;h;1900000.0;6.3;3143.0;2.0;2.0;0.0;207.0;Southern Metropolitan
Armadale;10/581 Orrong Rd;1;u;440000.0;6.3;3143.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;7/579 Dandenong Rd;2;u;490000.0;6.3;3143.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;19 Glassford St;3;h;2365000.0;6.3;3143.0;3.0;2.0;1.0;316.0;Southern Metropolitan
Armadale;14 New St;3;h;1300000.0;6.3;3143.0;2.0;1.0;2.0;212.0;Southern Metropolitan
Armadale;7/501 Orrong Rd;3;u;732000.0;6.3;3143.0;3.0;2.0;2.0;0.0;Southern Metropolitan
Armadale;6/51 Armadale St;2;u;704000.0;6.3;3143.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;12/41 Kooyong Rd;2;u;620000.0;6.3;3143.0;3.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;63 Denbigh Rd;3;h;1900000.0;6.3;3143.0;3.0;1.0;2.0;328.0;Southern Metropolitan
Armadale;13/56 Sutherland Rd;1;u;315000.0;6.3;3143.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;7/22 Derby St;1;u;450000.0;6.3;3143.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;10/51 Armadale St;2;u;710000.0;6.3;3143.0;2.0;1.0;1.0;2471.0;Southern Metropolitan
Armadale;2/377 Dandenong Rd;2;u;872000.0;6.3;3143.0;2.0;1.0;1.0;1194.0;Southern Metropolitan
Armadale;1/14 Denbigh Rd;2;u;598000.0;6.3;3143.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;75 Sutherland Rd;3;h;1285000.0;6.3;3143.0;3.0;1.0;2.0;186.0;Southern Metropolitan
Armadale;61 Union St;4;h;3660000.0;6.3;3143.0;4.0;3.0;2.0;421.0;Southern Metropolitan
Armadale;1/403 Dandenong Rd;2;u;520000.0;6.3;3143.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;44 Denbigh Rd;4;h;3625000.0;6.3;3143.0;4.0;1.0;2.0;709.0;Southern Metropolitan
Armadale;44 Hampden Rd;4;h;4200000.0;6.3;3143.0;4.0;3.0;3.0;563.0;Southern Metropolitan
Armadale;3/769 High St;3;t;1101000.0;6.3;3143.0;3.0;1.0;2.0;103.0;Southern Metropolitan
Armadale;4 Mercer Rd;3;h;3512500.0;6.3;3143.0;3.0;2.0;2.0;617.0;Southern Metropolitan
Armadale;17 Kooyong Rd;4;h;2000000.0;6.3;3143.0;4.0;3.0;4.0;544.0;Southern Metropolitan
Armadale;1/31 Mercer Rd;3;u;869000.0;6.3;3143.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;16 Llaneast St;5;h;2810000.0;6.3;3143.0;5.0;2.0;2.0;617.0;Southern Metropolitan
Armadale;2/532 Orrong Rd;2;u;565000.0;6.3;3143.0;3.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;5/555 Orrong Rd;1;u;567000.0;6.3;3143.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Armadale;3/50 Denbigh Rd;2;u;546000.0;6.3;3143.0;2.0;0.0;0.0;0.0;Southern Metropolitan
Armadale;7/844 Malvern Rd;2;u;471500.0;6.3;3143.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Ascot Vale;2/43 Roxburgh St;2;u;455000.0;5.9;3032.0;3.0;1.0;2.0;0.0;Western Metropolitan
Ascot Vale;30 Rothwell St;3;h;940000.0;5.9;3032.0;3.0;1.0;2.0;298.0;Western Metropolitan
Ascot Vale;9/5 Rothwell St;2;u;467000.0;5.9;3032.0;2.0;1.0;1.0;0.0;Western Metropolitan
Ascot Vale;7 Francis St;3;h;1380000.0;5.9;3032.0;3.0;2.0;2.0;277.0;Western Metropolitan
Ascot Vale;2/21 Harold St;2;u;490000.0;5.9;3032.0;2.0;1.0;1.0;423.0;Western Metropolitan
Ascot Vale;44 The Parade;4;h;1850000.0;5.9;3032.0;4.0;3.0;1.0;478.0;Western Metropolitan
Ascot Vale;97 Walter St;3;h;1284000.0;5.9;3032.0;3.0;1.0;2.0;623.0;Western Metropolitan
Ascot Vale;98 Epsom Rd;3;h;971000.0;5.9;3032.0;3.0;2.0;2.0;285.0;Western Metropolitan
Ascot Vale;8 Geddes St;2;h;710000.0;5.9;3032.0;2.0;1.0;1.0;214.0;Western Metropolitan
Ascot Vale;75 Maribyrnong Rd;6;h;2425000.0;5.9;3032.0;6.0;3.0;2.0;1014.0;Western Metropolitan
Ascot Vale;119 Roseberry St;2;h;750000.0;5.9;3032.0;2.0;1.0;1.0;226.0;Western Metropolitan
Ascot Vale;10 Fenton St;2;h;1053000.0;5.9;3032.0;2.0;1.0;1.0;269.0;Western Metropolitan
Ascot Vale;10 McCully St;3;h;1377000.0;5.9;3032.0;3.0;1.0;1.0;417.0;Western Metropolitan
Ascot Vale;120 Epsom Rd;3;h;970000.0;5.9;3032.0;3.0;1.0;2.0;350.0;Western Metropolitan
Ascot Vale;47 Hurtle St;2;h;940000.0;5.9;3032.0;2.0;1.0;1.0;330.0;Western Metropolitan
Ascot Vale;63 Kent St;2;h;751000.0;5.9;3032.0;2.0;1.0;1.0;118.0;Western Metropolitan
Ascot Vale;4 The Parade;2;h;950000.0;5.9;3032.0;2.0;1.0;1.0;173.0;Western Metropolitan
Ascot Vale;1/17 Epsom Rd;2;u;685000.0;5.9;3032.0;2.0;1.0;2.0;228.0;Western Metropolitan
Ascot Vale;41 Monash St;3;h;1230000.0;5.9;3032.0;4.0;1.0;2.0;594.0;Western Metropolitan
Ascot Vale;2/78 Ormond Rd;2;h;636500.0;5.9;3032.0;2.0;1.0;1.0;0.0;Western Metropolitan
Ascot Vale;83 Roseberry St;3;h;910000.0;5.9;3032.0;3.0;1.0;0.0;317.0;Western Metropolitan
Ascot Vale;51 Francis St;2;h;770000.0;5.9;3032.0;2.0;1.0;1.0;226.0;Western Metropolitan
Ascot Vale;33 Dalgety Dr;3;h;960000.0;5.9;3032.0;3.0;2.0;2.0;229.0;Western Metropolitan
Ascot Vale;12 Mirams St;4;h;890000.0;5.9;3032.0;4.0;1.0;1.0;300.0;Western Metropolitan
Ascot Vale;2 The Parade;2;h;965000.0;5.9;3032.0;2.0;1.0;1.0;170.0;Western Metropolitan
Ascot Vale;78 The Parade;3;h;1440000.0;5.9;3032.0;3.0;1.0;1.0;487.0;Western Metropolitan
Ascot Vale;11 Ascot St;2;h;955000.0;5.9;3032.0;2.0;1.0;0.0;255.0;Western Metropolitan
Ascot Vale;24/54 Epsom Rd;2;u;450000.0;5.9;3032.0;2.0;1.0;1.0;0.0;Western Metropolitan
Ascot Vale;2 Farncomb St;3;h;801000.0;5.9;3032.0;3.0;1.0;2.0;431.0;Western Metropolitan
Ascot Vale;26 Newsom St;3;h;1000000.0;5.9;3032.0;3.0;2.0;2.0;440.0;Western Metropolitan
Ascot Vale;8 Pentland St;3;h;1435000.0;5.9;3032.0;3.0;2.0;2.0;532.0;Western Metropolitan
Ascot Vale;8/129 The Parade;1;u;390000.0;5.9;3032.0;1.0;1.0;1.0;0.0;Western Metropolitan
Ascot Vale;52 Monash St;3;h;1425000.0;5.9;3032.0;3.0;2.0;2.0;495.0;Western Metropolitan
Ascot Vale;58 Fenton St;4;h;1340000.0;5.9;3032.0;3.0;2.0;2.0;683.0;Western Metropolitan
Ascot Vale;70 Munro St;3;h;955000.0;5.9;3032.0;3.0;1.0;1.0;263.0;Western Metropolitan
Ascot Vale;125 Epsom Rd;4;h;1100000.0;5.9;3032.0;4.0;2.0;5.0;559.0;Western Metropolitan
Ascot Vale;33 Hockey La;3;h;1255000.0;5.9;3032.0;3.0;2.0;2.0;308.0;Western Metropolitan
Ascot Vale;3/28 Ormond Rd;2;u;432000.0;5.9;3032.0;2.0;1.0;1.0;0.0;Western Metropolitan
Ascot Vale;7 Angler Pde;4;h;1640000.0;5.9;3032.0;4.0;3.0;2.0;562.0;Western Metropolitan
Ascot Vale;26 Ayr St;6;h;1430000.0;5.9;3032.0;4.0;2.0;1.0;461.0;Western Metropolitan
Ascot Vale;2/127 Epsom Rd;2;u;610000.0;5.9;3032.0;2.0;1.0;1.0;301.0;Western Metropolitan
Ascot Vale;57 The Parade;3;h;940000.0;5.9;3032.0;3.0;3.0;1.0;491.0;Western Metropolitan
Ascot Vale;62 Mirams St;3;h;890000.0;5.9;3032.0;3.0;1.0;1.0;242.0;Western Metropolitan
Ascot Vale;67 Hurtle St;3;h;1180000.0;5.9;3032.0;3.0;2.0;2.0;617.0;Western Metropolitan
Ascot Vale;95 Walter St;4;h;1480000.0;5.9;3032.0;4.0;2.0;2.0;597.0;Western Metropolitan
Ascot Vale;15 Bayview Tce;2;h;1150000.0;5.9;3032.0;2.0;1.0;1.0;387.0;Western Metropolitan
Ascot Vale;57 Monash St;3;h;1350000.0;5.9;3032.0;3.0;1.0;3.0;575.0;Western Metropolitan
Ascot Vale;54 South St;5;h;1905000.0;5.9;3032.0;5.0;2.0;2.0;521.0;Western Metropolitan
Ascot Vale;3/8 Walter St;2;t;865000.0;5.9;3032.0;2.0;2.0;1.0;146.0;Western Metropolitan
Ascot Vale;2/225 Maribyrnong Rd;2;t;705000.0;5.9;3032.0;2.0;2.0;1.0;113.0;Western Metropolitan
Ascot Vale;12/9 Milton St;2;u;442000.0;5.9;3032.0;2.0;1.0;1.0;0.0;Western Metropolitan
Ascot Vale;107/8 Burrowes St;2;u;540000.0;5.9;3032.0;2.0;2.0;1.0;0.0;Western Metropolitan
Ascot Vale;21A Geddes St;3;h;1037500.0;5.9;3032.0;3.0;1.0;2.0;506.0;Western Metropolitan
Ascot Vale;1/20 Newsom St;3;t;1050000.0;5.9;3032.0;3.0;2.0;2.0;318.0;Western Metropolitan
Ascot Vale;4/27 Roseberry St;2;u;440000.0;5.9;3032.0;2.0;1.0;1.0;0.0;Western Metropolitan
Ascot Vale;126 The Parade;2;h;1010000.0;5.9;3032.0;2.0;1.0;1.0;325.0;Western Metropolitan
Ascot Vale;43 Bloomfield Rd;4;h;1430000.0;5.9;3032.0;4.0;2.0;0.0;418.0;Western Metropolitan
Ascot Vale;6/17 Geddes St;2;u;570000.0;5.9;3032.0;2.0;1.0;1.0;0.0;Western Metropolitan
Ascot Vale;1/60 The Parade;2;u;690000.0;5.9;3032.0;2.0;1.0;1.0;0.0;Western Metropolitan
Ascot Vale;45 Bloomfield Rd;3;h;1291000.0;5.9;3032.0;3.0;1.0;2.0;414.0;Western Metropolitan
Ascot Vale;21 Middle St;3;h;1130000.0;5.9;3032.0;3.0;2.0;1.0;272.0;Western Metropolitan
Ascot Vale;78 Francis St;3;h;1135000.0;5.9;3032.0;3.0;1.0;1.0;296.0;Western Metropolitan
Ascot Vale;25 Geddes St;4;h;950000.0;5.9;3032.0;4.0;2.0;1.0;298.0;Western Metropolitan
Ascot Vale;106/246 Union Rd;3;u;790000.0;5.9;3032.0;3.0;2.0;1.0;0.0;Western Metropolitan
Ascot Vale;18/54 Epsom Rd;2;u;390000.0;5.9;3032.0;2.0;1.0;1.0;1957.0;Western Metropolitan
Ascot Vale;15 Mirams St;4;h;1345000.0;5.9;3032.0;4.0;1.0;1.0;552.0;Western Metropolitan
Ascot Vale;44 Walter St;3;h;1381500.0;5.9;3032.0;3.0;2.0;2.0;416.0;Western Metropolitan
Ascot Vale;25 Dalgety Dr;3;h;940000.0;5.9;3032.0;3.0;2.0;2.0;285.0;Western Metropolitan
Ascot Vale;7 Dalgety Dr;3;h;995000.0;5.9;3032.0;3.0;2.0;1.0;314.0;Western Metropolitan
Ascot Vale;37 Epsom Rd;3;h;1050000.0;5.9;3032.0;3.0;1.0;3.0;536.0;Western Metropolitan
Ascot Vale;6 Waller Ct;3;h;786000.0;5.9;3032.0;3.0;2.0;1.0;576.0;Western Metropolitan
Ascot Vale;17 Ascot St;2;h;705000.0;5.9;3032.0;2.0;1.0;3.0;252.0;Western Metropolitan
Ascot Vale;73 Kent St;2;h;760000.0;5.9;3032.0;2.0;1.0;1.0;124.0;Western Metropolitan
Ascot Vale;9/129 The Parade;3;u;487500.0;5.9;3032.0;3.0;1.0;3.0;0.0;Western Metropolitan
Ascot Vale;1 East St;3;t;1000000.0;5.9;3032.0;3.0;2.0;2.0;200.0;Western Metropolitan
Ascot Vale;32 Geddes St;4;h;1110000.0;5.9;3032.0;4.0;2.0;1.0;349.0;Western Metropolitan
Ascot Vale;30 Mirams St;4;h;1300000.0;5.9;3032.0;4.0;1.0;4.0;664.0;Western Metropolitan
Ascot Vale;43 Mirams St;3;h;1060000.0;5.9;3032.0;3.0;1.0;1.0;555.0;Western Metropolitan
Ascot Vale;45 Mirams St;3;h;1410000.0;5.9;3032.0;3.0;2.0;2.0;459.0;Western Metropolitan
Ascot Vale;1 Bloomfield Rd;3;h;1305000.0;5.9;3032.0;2.0;1.0;1.0;278.0;Western Metropolitan
Ascot Vale;26 Milton St;3;h;932500.0;5.9;3032.0;3.0;2.0;1.0;254.0;Western Metropolitan
Ascot Vale;10 Ayr St;3;h;965000.0;5.9;3032.0;3.0;1.0;0.0;216.0;Western Metropolitan
Ascot Vale;58 Bloomfield Rd;3;h;1215000.0;5.9;3032.0;3.0;1.0;1.0;452.0;Western Metropolitan
Ascot Vale;1/91 Epsom Rd;2;u;545000.0;5.9;3032.0;2.0;1.0;2.0;194.0;Western Metropolitan
Ascot Vale;5 Doncaster St;4;h;1705000.0;5.9;3032.0;4.0;2.0;4.0;598.0;Western Metropolitan
Ascot Vale;6 McCully St;3;h;970000.0;5.9;3032.0;2.0;1.0;1.0;194.0;Western Metropolitan
Ascot Vale;75 Munro St;2;h;925000.0;5.9;3032.0;2.0;1.0;1.0;407.0;Western Metropolitan
Ashburton;61 Dent St;4;h;2650000.0;11.0;3147.0;4.0;3.0;2.0;753.0;Southern Metropolitan
Ashburton;69 Albion Rd;3;h;1670000.0;11.0;3147.0;3.0;2.0;2.0;599.0;Southern Metropolitan
Ashburton;1/17 Ashburn Gr;3;t;955000.0;11.0;3147.0;3.0;2.0;2.0;203.0;Southern Metropolitan
Ashburton;3/39 Solway St;3;t;2050000.0;11.0;3147.0;3.0;3.0;4.0;310.0;Southern Metropolitan
Ashburton;101/218 High St;2;u;500000.0;11.0;3147.0;2.0;1.0;1.0;710.0;Southern Metropolitan
Ashburton;51 Victory Bvd;2;h;1575000.0;11.0;3147.0;2.0;1.0;2.0;679.0;Southern Metropolitan
Ashburton;3 Dunlop St;3;h;1555000.0;11.0;3147.0;3.0;2.0;2.0;731.0;Southern Metropolitan
Ashburton;16a Nicholas St;3;h;1100000.0;11.0;3147.0;3.0;3.0;2.0;276.0;Southern Metropolitan
Ashburton;5 Nicholas St;3;h;1337000.0;11.0;3147.0;3.0;1.0;2.0;583.0;Southern Metropolitan
Ashburton;115 Ashburn Gr;8;h;2950000.0;11.0;3147.0;9.0;7.0;4.0;1472.0;Southern Metropolitan
Ashburton;33 Eleanor St;4;h;2215000.0;11.0;3147.0;4.0;2.0;1.0;681.0;Southern Metropolitan
Ashburton;1/1 Nairn St;3;h;1518000.0;11.0;3147.0;3.0;2.0;2.0;516.0;Southern Metropolitan
Ashburton;9 Gona Ct;3;h;1710000.0;11.0;3147.0;3.0;1.0;2.0;806.0;Southern Metropolitan
Ashburton;45 Yuile St;3;h;1655000.0;11.0;3147.0;3.0;1.0;3.0;780.0;Southern Metropolitan
Ashburton;47 Yuile St;4;h;1550000.0;11.0;3147.0;4.0;2.0;2.0;780.0;Southern Metropolitan
Ashburton;6a Glen Rd;3;h;1662000.0;11.0;3147.0;3.0;2.0;2.0;351.0;Southern Metropolitan
Ashburton;18 Glen Rd;3;h;1665000.0;11.0;3147.0;3.0;2.0;3.0;702.0;Southern Metropolitan
Ashburton;95 Nicholas St;2;h;1445000.0;11.0;3147.0;2.0;1.0;2.0;704.0;Southern Metropolitan
Ashburton;29A Yuile St;5;h;3510000.0;11.0;3147.0;5.0;5.0;2.0;755.0;Southern Metropolitan
Ashburton;3/75 Victory Bvd;3;t;968000.0;11.0;3147.0;3.0;1.0;1.0;227.0;Southern Metropolitan
Ashburton;2/17 Ashburn Gr;3;t;900000.0;11.0;3147.0;3.0;2.0;2.0;153.0;Southern Metropolitan
Ashburton;4 Baker Pde;3;h;1500000.0;11.0;3147.0;3.0;1.0;2.0;545.0;Southern Metropolitan
Ashburton;15 Comas Gr;5;h;2752000.0;11.0;3147.0;6.0;4.0;2.0;1075.0;Southern Metropolitan
Ashburton;3 Mustang Ct;3;h;1500000.0;11.0;3147.0;3.0;2.0;2.0;710.0;Southern Metropolitan
Ashburton;63 Dent St;4;h;1800000.0;11.0;3147.0;4.0;2.0;4.0;749.0;Southern Metropolitan
Ashburton;4 Vears Rd;3;h;1830000.0;11.0;3147.0;3.0;2.0;3.0;724.0;Southern Metropolitan
Ashburton;14 Lucerne St;3;h;1415000.0;11.0;3147.0;3.0;1.0;1.0;605.0;Southern Metropolitan
Ashburton;5 Pitt St;2;h;1440000.0;11.0;3147.0;2.0;1.0;1.0;687.0;Southern Metropolitan
Ashburton;1/65 Ashburn Gr;4;t;1250000.0;11.0;3147.0;4.0;2.0;2.0;321.0;Southern Metropolitan
Ashburton;12 Meaden St;3;h;1422000.0;11.0;3147.0;3.0;1.0;2.0;583.0;Southern Metropolitan
Ashburton;48 Nicholas St;5;h;1600000.0;11.0;3147.0;5.0;3.0;4.0;700.0;Southern Metropolitan
Ashburton;5 Taylor St;4;h;1860000.0;11.0;3147.0;4.0;2.0;3.0;696.0;Southern Metropolitan
Ashburton;1/7 Y St;3;t;1710000.0;11.0;3147.0;3.0;2.0;2.0;295.0;Southern Metropolitan
Ashburton;33 Highgate Gr;4;h;1790000.0;11.0;3147.0;4.0;2.0;2.0;514.0;Southern Metropolitan
Ashburton;9 Pitt St;4;h;1950000.0;11.0;3147.0;4.0;2.0;2.0;844.0;Southern Metropolitan
Ashburton;9 Ward St;3;h;1600000.0;11.0;3147.0;3.0;1.0;2.0;637.0;Southern Metropolitan
Ashburton;159 Ashburn Gr;3;h;1320000.0;11.0;3147.0;3.0;1.0;2.0;1063.0;Southern Metropolitan
Ashburton;19 Poulter St;3;h;1650000.0;11.0;3147.0;3.0;1.0;1.0;697.0;Southern Metropolitan
Ashwood;18 Teck St;2;h;995000.0;12.2;3147.0;2.0;1.0;1.0;583.0;Southern Metropolitan
Ashwood;28 Raymond St;3;h;1250000.0;12.2;3147.0;3.0;1.0;1.0;842.0;Southern Metropolitan
Ashwood;31a Douglas St;3;u;1045000.0;12.2;3147.0;3.0;2.0;2.0;467.0;Southern Metropolitan
Ashwood;1/53 Winbirra Pde;4;h;1200000.0;12.2;3147.0;4.0;3.0;2.0;372.0;Southern Metropolitan
Ashwood;18 Montrose St;2;h;1075000.0;12.2;3147.0;2.0;1.0;2.0;695.0;Southern Metropolitan
Ashwood;4 Scenic Dr;4;h;1500000.0;12.2;3147.0;2.0;2.0;2.0;621.0;Southern Metropolitan
Ashwood;8 Rocklands Rd;3;h;1120000.0;12.2;3147.0;3.0;1.0;2.0;723.0;Southern Metropolitan
Ashwood;1/7 Farmer St;2;t;700000.0;12.2;3147.0;2.0;1.0;2.0;367.0;Southern Metropolitan
Ashwood;1/136 High Street Rd;3;h;761000.0;12.2;3147.0;3.0;2.0;4.0;400.0;Southern Metropolitan
Ashwood;10 Maroondah Rd;4;h;1270000.0;12.2;3147.0;4.0;2.0;1.0;724.0;Southern Metropolitan
Ashwood;4 Peppermint Ct;4;h;1510000.0;12.2;3147.0;4.0;2.0;2.0;526.0;Southern Metropolitan
Ashwood;35 Douglas St;3;h;1365000.0;12.2;3147.0;3.0;1.0;1.0;792.0;Southern Metropolitan
Ashwood;95 Huntingdale Rd;4;h;1100000.0;12.2;3147.0;3.0;2.0;2.0;803.0;Southern Metropolitan
Ashwood;8 Maroondah Rd;4;h;1415000.0;12.2;3147.0;4.0;3.0;2.0;724.0;Southern Metropolitan
Ashwood;1/7 Murra Ct;2;u;690000.0;12.2;3147.0;2.0;1.0;1.0;216.0;Southern Metropolitan
Ashwood;58 Ashwood Dr;3;h;1631000.0;12.2;3147.0;3.0;2.0;3.0;782.0;Southern Metropolitan
Ashwood;3 Harold St;4;h;1500000.0;12.2;3147.0;4.0;2.0;1.0;593.0;Southern Metropolitan
Ashwood;9 Katta Ct;3;h;1060000.0;12.2;3147.0;2.0;1.0;2.0;772.0;Southern Metropolitan
Ashwood;16 Scenic Dr;5;h;1529500.0;12.2;3147.0;5.0;3.0;2.0;585.0;Southern Metropolitan
Ashwood;4/36 Queens Pde;2;u;600000.0;12.2;3147.0;2.0;1.0;1.0;153.0;Southern Metropolitan
Ashwood;4/24 Mulgrave St;2;u;535000.0;12.2;3147.0;2.0;1.0;1.0;72.0;Southern Metropolitan
Ashwood;147 Huntingdale Rd;3;h;785000.0;12.2;3147.0;3.0;1.0;1.0;557.0;Southern Metropolitan
Ashwood;17 Parkhill Dr;4;h;1240000.0;12.2;3147.0;4.0;2.0;2.0;766.0;Southern Metropolitan
Ashwood;2/6 Murra Ct;2;u;700000.0;12.2;3147.0;2.0;1.0;2.0;192.0;Southern Metropolitan
Ashwood;12 Leonard St;4;h;1350000.0;12.2;3147.0;4.0;2.0;1.0;727.0;Southern Metropolitan
Ashwood;4 Teck St;2;h;1110000.0;12.2;3147.0;2.0;1.0;1.0;586.0;Southern Metropolitan
Ashwood;14 Ashwood Dr;3;h;1305000.0;12.2;3147.0;3.0;1.0;1.0;760.0;Southern Metropolitan
Ashwood;1/2 Condah Ct;3;h;855000.0;12.2;3147.0;3.0;2.0;1.0;320.0;Southern Metropolitan
Ashwood;1/16 Raymond St;3;t;900500.0;12.2;3147.0;3.0;2.0;2.0;256.0;Southern Metropolitan
Ashwood;4 Newbury Ct;3;h;1200000.0;12.2;3147.0;3.0;2.0;2.0;839.0;Southern Metropolitan
Ashwood;2/53 Salisbury Rd;3;t;830000.0;12.2;3147.0;2.0;1.0;2.0;212.0;Southern Metropolitan
Avondale Heights;8 Norma Ct;3;h;850000.0;10.5;3034.0;3.0;1.0;1.0;593.0;Western Metropolitan
Avondale Heights;9 Rogerson St;3;h;750000.0;10.5;3034.0;3.0;1.0;1.0;0.0;Western Metropolitan
Avondale Heights;157 Canning St;3;t;851000.0;10.5;3034.0;3.0;3.0;1.0;557.0;Western Metropolitan
Avondale Heights;105 Canning St;3;h;848000.0;10.5;3034.0;3.0;1.0;2.0;542.0;Western Metropolitan
Avondale Heights;36 Wood St;4;h;806000.0;10.5;3034.0;4.0;2.0;1.0;350.0;Western Metropolitan
Avondale Heights;2 Arbor Tce;4;h;1155000.0;10.5;3034.0;3.0;2.0;2.0;569.0;Western Metropolitan
Avondale Heights;3 Karen Ct;3;h;670000.0;10.5;3034.0;3.0;2.0;2.0;671.0;Western Metropolitan
Avondale Heights;6 Lovett Dr;4;h;1200000.0;10.5;3034.0;4.0;5.0;4.0;673.0;Western Metropolitan
Avondale Heights;12 Skewes St;3;h;636000.0;10.5;3034.0;2.0;1.0;2.0;571.0;Western Metropolitan
Avondale Heights;68 Thompson St;3;h;680000.0;10.5;3034.0;3.0;1.0;2.0;570.0;Western Metropolitan
Avondale Heights;14 Lovett Dr;4;h;1160000.0;10.5;3034.0;4.0;3.0;2.0;789.0;Western Metropolitan
Avondale Heights;31 Duke St;3;h;750000.0;10.5;3034.0;3.0;1.0;1.0;529.0;Western Metropolitan
Avondale Heights;97 Military Rd;3;h;627500.0;10.5;3034.0;3.0;1.0;1.0;550.0;Western Metropolitan
Avondale Heights;21 River Dr;3;t;880000.0;10.5;3034.0;3.0;2.0;2.0;339.0;Western Metropolitan
Avondale Heights;3 Clive Ct;4;h;950000.0;10.5;3034.0;4.0;3.0;3.0;761.0;Western Metropolitan
Avondale Heights;22 Warrick Ct;4;h;1600000.0;10.5;3034.0;4.0;3.0;3.0;1801.0;Western Metropolitan
Avondale Heights;2/6 Nelson Ct;2;t;585000.0;10.5;3034.0;2.0;1.0;1.0;136.0;Western Metropolitan
Avondale Heights;7 Monmouth St;3;h;650000.0;10.5;3034.0;3.0;1.0;3.0;574.0;Western Metropolitan
Avondale Heights;15 River Dr;3;h;725000.0;10.5;3034.0;3.0;1.0;4.0;606.0;Western Metropolitan
Avondale Heights;16a Arbor Tce;3;u;665000.0;10.5;3034.0;3.0;2.0;1.0;289.0;Western Metropolitan
Avondale Heights;40a Herbert St;3;h;560500.0;10.5;3034.0;3.0;1.0;1.0;177.0;Western Metropolitan
Avondale Heights;185 Military Rd;3;h;615000.0;10.5;3034.0;3.0;1.0;2.0;649.0;Western Metropolitan
Avondale Heights;33 Wood St;3;h;845000.0;10.5;3034.0;3.0;1.0;3.0;704.0;Western Metropolitan
Avondale Heights;14 Herbert St;3;h;585000.0;10.5;3034.0;3.0;1.0;2.0;322.0;Western Metropolitan
Avondale Heights;2/10 Military Rd;2;u;440000.0;10.5;3034.0;2.0;1.0;1.0;263.0;Western Metropolitan
Avondale Heights;9 Willow Dr;3;h;850000.0;10.5;3034.0;3.0;1.0;2.0;766.0;Western Metropolitan
Avondale Heights;8 Westminster Dr;5;h;850000.0;10.5;3034.0;5.0;2.0;4.0;574.0;Western Metropolitan
Avondale Heights;8 Herbert St;3;h;705000.0;10.5;3034.0;3.0;1.0;1.0;581.0;Western Metropolitan
Avondale Heights;2 Hillman Ct;4;h;1100000.0;10.5;3034.0;4.0;3.0;2.0;873.0;Western Metropolitan
Avondale Heights;20 Westminster Dr;3;h;892500.0;10.5;3034.0;3.0;1.0;1.0;586.0;Western Metropolitan
